,cpu,mem
18442,798.25,33.50
18443,798.25,33.50
18444,794.80,33.51
18445,794.80,33.51
18446,793.14,33.51
18447,793.14,33.51
18448,799.82,33.51
18449,799.82,33.51
18450,795.59,33.51
18451,795.59,33.51
18452,795.37,33.51
18453,795.37,33.51
18454,799.89,33.51
18455,799.89,33.51
18456,793.90,33.51
18457,793.90,33.51
18458,796.26,33.51
18459,796.26,33.51
18460,412.12,42.33
18461,412.12,42.33
18462,100.52,42.36
18463,100.52,42.36
18464,100.14,11.10
18465,100.14,11.10
18466,402.51,6.06
18467,402.51,6.06
18468,99.97,9.86
18469,99.97,9.86
18470,578.70,14.65
18471,578.70,14.65
18472,797.68,14.65
18473,797.68,14.65
18474,788.07,14.65
18475,788.07,14.65
18476,803.77,14.65
18477,803.77,14.65
18478,162.40,18.84
18479,162.40,18.84
18480,162.40,18.84
18481,99.68,15.09
18482,99.68,15.09
18483,100.74,18.56
18484,100.74,18.56
18485,100.04,22.08
18486,100.04,22.08
18487,107.37,33.83
18488,107.37,33.83
18489,795.38,33.83
18490,795.38,33.83
18491,798.07,33.83
18492,798.07,33.83
18493,793.16,33.83
18494,793.16,33.83
18495,794.80,33.83
18496,794.80,33.83
18497,796.57,33.83
18498,796.57,33.83
18499,798.31,33.83
18500,798.31,33.83
18501,795.03,33.83
18502,795.03,33.83
18503,795.08,33.83
18504,795.08,33.83
18505,796.85,33.83
18506,796.85,33.83
18507,795.76,33.83
18508,795.76,33.83
18509,796.33,33.83
18510,796.33,33.83
18511,358.18,43.26
18512,358.18,43.26
18513,100.38,43.27
18514,100.38,43.27
18515,100.07,21.75
18516,100.07,21.75
18517,441.18,15.84
18518,441.18,15.84
18519,522.61,5.15
18520,522.61,5.15
18521,100.56,9.70
18522,100.56,9.70
18523,742.34,11.74
18524,742.34,11.74
18525,797.72,11.74
18526,797.72,11.74
18527,402.95,14.66
18528,402.95,14.66
18529,100.02,16.74
18530,100.02,16.74
18531,99.92,17.38
18532,99.92,17.38
18533,100.48,20.89
18534,100.48,20.89
18535,100.45,30.91
18536,100.45,30.91
18537,737.46,33.12
18538,737.46,33.12
18539,737.46,33.12
18540,795.61,33.12
18541,795.61,33.12
18542,796.54,33.12
18543,796.54,33.12
18544,797.68,33.12
18545,797.68,33.12
18546,793.98,33.12
18547,793.98,33.12
18548,797.99,33.12
18549,797.99,33.12
18550,795.11,33.12
18551,795.11,33.12
18552,797.80,33.12
18553,797.80,33.12
18554,796.23,33.12
18555,796.23,33.12
18556,795.17,33.12
18557,795.17,33.12
18558,795.14,33.12
18559,795.14,33.12
18560,703.99,33.12
18561,703.99,33.12
18562,148.03,42.73
18563,148.03,42.73
18564,99.85,42.75
18565,99.85,42.75
18566,100.37,22.77
18567,100.37,22.77
18568,200.48,19.37
18569,200.48,19.37
18570,795.05,19.37
18571,795.05,19.37
18572,796.07,19.37
18573,796.07,19.37
18574,183.85,6.32
18575,183.85,6.32
18576,500.13,9.46
18577,500.13,9.46
18578,507.17,5.40
18579,507.17,5.40
18580,99.95,13.13
18581,99.95,13.13
18582,100.25,16.65
18583,100.25,16.65
18584,100.20,20.21
18585,100.20,20.21
18586,100.20,20.21
18587,153.80,31.99
18588,153.80,31.99
18589,796.63,31.99
18590,796.63,31.99
18591,793.81,31.99
18592,793.81,31.99
18593,796.09,31.99
18594,796.09,31.99
18595,798.21,31.99
18596,798.21,31.99
18597,799.10,31.99
18598,799.10,31.99
18599,795.17,31.99
18600,795.17,31.99
18601,793.61,31.99
18602,793.61,31.99
18603,800.92,31.99
18604,800.92,31.99
18605,795.96,31.99
18606,795.96,31.99
18607,795.66,31.99
18608,795.66,31.99
18609,798.38,31.99
18610,798.38,31.99
18611,431.18,41.59
18612,431.18,41.59
18613,99.94,41.61
18614,99.94,41.61
18615,100.52,37.75
18616,100.52,37.75
18617,100.04,17.33
18618,100.04,17.33
18619,348.87,23.53
18620,348.87,23.53
18621,795.89,23.53
18622,795.89,23.53
18623,796.22,23.53
18624,796.22,23.53
18625,794.93,23.53
18626,794.93,23.53
18627,411.40,27.72
18628,411.40,27.72
18629,239.61,7.93
18630,239.61,7.93
18631,281.02,9.39
18632,281.02,9.39
18633,99.62,13.81
18634,99.62,13.81
18635,100.08,17.38
18636,100.08,17.38
18637,100.37,26.12
18638,100.37,26.12
18639,713.59,29.31
18640,713.59,29.31
18641,795.06,29.31
18642,795.06,29.31
18643,795.06,29.31
18644,799.29,29.31
18645,799.29,29.31
18646,795.92,29.31
18647,795.92,29.31
18648,796.28,29.31
18649,796.28,29.31
18650,796.63,29.31
18651,796.63,29.31
18652,796.99,29.31
18653,796.99,29.31
18654,796.06,29.31
18655,796.06,29.31
18656,796.54,29.31
18657,796.54,29.31
18658,799.60,29.31
18659,799.60,29.31
18660,718.11,29.31
18661,718.11,29.31
18662,124.95,38.35
18663,124.95,38.35
18664,100.01,38.37
18665,100.01,38.37
18666,100.30,16.33
18667,100.30,16.33
18668,100.20,20.24
18669,100.20,20.24
18670,433.85,27.06
18671,433.85,27.06
18672,794.32,27.06
18673,794.32,27.06
18674,795.35,27.06
18675,795.35,27.06
18676,795.21,27.06
18677,795.21,27.06
18678,795.60,27.06
18679,795.60,27.06
18680,753.99,32.62
18681,753.99,32.62
18682,100.75,32.63
18683,100.75,32.63
18684,253.11,6.44
18685,253.11,6.44
18686,100.80,12.05
18687,100.80,12.05
18688,100.08,15.74
18689,100.08,15.74
18690,233.44,25.77
18691,233.44,25.77
18692,798.09,25.77
18693,798.09,25.77
18694,797.30,25.77
18695,797.30,25.77
18696,796.69,25.77
18697,796.69,25.77
18698,793.94,25.77
18699,793.94,25.77
18700,793.94,25.77
18701,797.33,25.77
18702,797.33,25.77
18703,793.68,25.77
18704,793.68,25.77
18705,796.64,25.77
18706,796.64,25.77
18707,798.04,25.77
18708,798.04,25.77
18709,797.72,25.77
18710,797.72,25.77
18711,275.52,33.91
18712,275.52,33.91
18713,100.07,33.92
18714,100.07,33.92
18715,99.82,22.68
18716,99.82,22.68
18717,100.14,19.35
18718,100.14,19.35
18719,100.32,23.45
18720,100.32,23.45
18721,634.44,29.85
18722,634.44,29.85
18723,796.14,29.85
18724,796.14,29.85
18725,795.37,29.85
18726,795.37,29.85
18727,793.49,29.85
18728,793.49,29.85
18729,797.90,29.85
18730,797.90,29.85
18731,792.54,29.85
18732,792.54,29.85
18733,800.08,29.85
18734,800.08,29.85
18735,448.39,36.63
18736,448.39,36.63
18737,100.05,36.65
18738,100.05,36.65
18739,179.06,8.39
18740,179.06,8.39
18741,99.57,12.19
18742,99.57,12.19
18743,100.90,21.09
18744,100.90,21.09
18745,763.60,22.19
18746,763.60,22.19
18747,794.96,22.19
18748,794.96,22.19
18749,794.02,22.19
18750,794.02,22.19
18751,798.08,22.19
18752,798.08,22.19
18753,794.80,22.19
18754,794.80,22.19
18755,793.59,22.19
18756,793.59,22.19
18757,797.31,22.19
18758,797.31,22.19
18759,797.31,22.19
18760,485.42,29.11
18761,485.42,29.11
18762,99.87,29.14
18763,99.87,29.14
18764,100.49,22.24
18765,100.49,22.24
18766,99.83,19.49
18767,99.83,19.49
18768,99.93,23.15
18769,99.93,23.15
18770,395.58,32.20
18771,395.58,32.20
18772,795.07,32.20
18773,795.07,32.20
18774,798.61,32.20
18775,798.61,32.20
18776,793.61,32.20
18777,793.61,32.20
18778,798.44,32.20
18779,798.44,32.20
18780,797.00,32.20
18781,797.00,32.20
18782,796.37,32.20
18783,796.37,32.20
18784,793.11,32.20
18785,793.11,32.20
18786,796.99,32.20
18787,796.99,32.20
18788,343.79,40.16
18789,343.79,40.16
18790,100.07,40.17
18791,100.07,40.17
18792,318.17,4.00
18793,318.17,4.00
18794,100.19,9.74
18795,100.19,9.74
18796,122.16,18.44
18797,122.16,18.44
18798,797.43,18.44
18799,797.43,18.44
18800,797.40,18.44
18801,797.40,18.44
18802,793.11,18.44
18803,793.11,18.44
18804,798.54,18.44
18805,798.54,18.44
18806,796.26,18.44
18807,796.26,18.44
18808,544.30,24.15
18809,544.30,24.15
18810,99.92,17.87
18811,99.92,17.87
18812,100.21,16.31
18813,100.21,16.31
18814,100.21,16.31
18815,100.25,19.89
18816,100.25,19.89
18817,100.25,23.45
18818,100.25,23.45
18819,320.05,33.65
18820,320.05,33.65
18821,797.45,33.65
18822,797.45,33.65
18823,795.80,33.65
18824,795.80,33.65
18825,795.41,33.65
18826,795.41,33.65
18827,797.86,33.65
18828,797.86,33.65
18829,794.81,33.65
18830,794.81,33.65
18831,795.27,33.65
18832,795.27,33.65
18833,795.69,33.65
18834,795.69,33.65
18835,797.66,33.65
18836,797.66,33.65
18837,797.58,33.65
18838,797.58,33.65
18839,797.43,33.65
18840,797.43,33.65
18841,279.87,42.40
18842,279.87,42.40
18843,100.18,42.49
18844,100.18,42.49
18845,132.57,12.45
18846,132.57,12.45
18847,369.68,6.72
18848,369.68,6.72
18849,100.48,10.96
18850,100.48,10.96
18851,690.27,15.03
18852,690.27,15.03
18853,798.23,15.03
18854,798.23,15.03
18855,796.57,15.03
18856,796.57,15.03
18857,731.07,19.33
18858,731.07,19.33
18859,100.80,10.93
18860,100.80,10.93
18861,99.83,15.72
18862,99.83,15.72
18863,100.08,19.27
18864,100.08,19.27
18865,100.17,22.84
18866,100.17,22.84
18867,229.68,33.96
18868,229.68,33.96
18869,795.11,33.96
18870,795.11,33.96
18871,795.11,33.96
18872,795.35,33.96
18873,795.35,33.96
18874,797.84,33.96
18875,797.84,33.96
18876,796.57,33.96
18877,796.57,33.96
18878,795.32,33.96
18879,795.32,33.96
18880,797.01,33.96
18881,797.01,33.96
18882,796.17,33.96
18883,796.17,33.96
18884,797.84,33.96
18885,797.84,33.96
18886,793.62,33.96
18887,793.62,33.96
18888,800.89,33.96
18889,800.89,33.96
18890,796.21,33.96
18891,796.21,33.96
18892,549.05,42.77
18893,549.05,42.77
18894,100.09,43.39
18895,100.09,43.39
18896,100.21,43.40
18897,100.21,43.40
18898,157.95,15.60
18899,157.95,15.60
18900,796.69,17.20
18901,796.69,17.20
18902,119.81,7.42
18903,119.81,7.42
18904,457.44,11.99
18905,457.44,11.99
18906,798.00,11.99
18907,798.00,11.99
18908,594.51,15.00
18909,594.51,15.00
18910,100.25,13.67
18911,100.25,13.67
18912,100.08,16.33
18913,100.08,16.33
18914,99.78,19.86
18915,99.78,19.86
18916,100.25,23.37
18917,100.25,23.37
18918,508.42,33.23
18919,508.42,33.23
18920,796.32,33.23
18921,796.32,33.23
18922,796.32,33.23
18923,797.22,33.23
18924,797.22,33.23
18925,796.57,33.23
18926,796.57,33.23
18927,797.28,33.23
18928,797.28,33.23
18929,795.52,33.23
18930,795.52,33.23
18931,795.13,33.23
18932,795.13,33.23
18933,796.63,33.23
18934,796.63,33.23
18935,798.69,33.23
18936,798.69,33.23
18937,798.10,33.23
18938,798.10,33.23
18939,796.32,33.23
18940,796.32,33.23
18941,703.17,33.23
18942,703.17,33.23
18943,155.46,42.84
18944,155.46,42.84
18945,100.31,42.85
18946,100.31,42.85
18947,100.19,23.04
18948,100.19,23.04
18949,244.23,19.06
18950,244.23,19.06
18951,794.30,19.06
18952,794.30,19.06
18953,639.94,21.75
18954,639.94,21.75
18955,100.17,8.26
18956,100.17,8.26
18957,726.05,9.35
18958,726.05,9.35
18959,361.73,7.52
18960,361.73,7.52
18961,100.37,13.85
18962,100.37,13.85
18963,100.21,17.37
18964,100.21,17.37
18965,100.10,20.90
18966,100.10,20.90
18967,264.52,31.99
18968,264.52,31.99
18969,796.05,31.99
18970,796.05,31.99
18971,793.94,31.99
18972,793.94,31.99
18973,796.53,31.99
18974,796.53,31.99
18975,794.07,31.99
18976,794.07,31.99
18977,796.53,31.99
18978,796.53,31.99
18979,795.12,31.99
18980,795.12,31.99
18981,796.49,31.99
18982,796.49,31.99
18983,796.49,31.99
18984,799.02,31.99
18985,799.02,31.99
18986,794.97,31.99
18987,794.97,31.99
18988,797.94,31.99
18989,797.94,31.99
18990,795.98,31.99
18991,795.98,31.99
18992,453.63,41.61
18993,453.63,41.61
18994,100.23,41.62
18995,100.23,41.62
18996,100.30,41.62
18997,100.30,41.62
18998,100.34,16.50
18999,100.34,16.50
19000,212.25,23.15
19001,212.25,23.15
19002,796.72,23.15
19003,796.72,23.15
19004,796.53,23.15
19005,796.53,23.15
19006,793.54,23.15
19007,793.54,23.15
19008,404.56,27.22
19009,404.56,27.22
19010,286.57,7.97
19011,286.57,7.97
19012,285.67,9.08
19013,285.67,9.08
19014,100.25,13.73
19015,100.25,13.73
19016,100.17,17.27
19017,100.17,17.27
19018,99.92,24.62
19019,99.92,24.62
19020,663.94,29.36
19021,663.94,29.36
19022,797.06,29.36
19023,797.06,29.36
19024,797.65,29.36
19025,797.65,29.36
19026,798.67,29.36
19027,798.67,29.36
19028,797.81,29.36
19029,797.81,29.36
19030,795.09,29.36
19031,795.09,29.36
19032,796.37,29.36
19033,796.37,29.36
19034,796.19,29.36
19035,796.19,29.36
19036,793.72,29.36
19037,793.72,29.36
19038,796.92,29.36
19039,796.92,29.36
19040,768.76,29.36
19041,768.76,29.36
19042,768.76,29.36
19043,197.09,38.41
19044,197.09,38.41
19045,100.23,38.43
19046,100.23,38.43
19047,100.26,23.00
19048,100.26,23.00
19049,99.81,19.07
19050,99.81,19.07
19051,290.04,26.63
19052,290.04,26.63
19053,795.30,26.63
19054,795.30,26.63
19055,797.63,26.63
19056,797.63,26.63
19057,794.21,26.63
19058,794.21,26.63
19059,797.80,26.63
19060,797.80,26.63
19061,678.86,32.01
19062,678.86,32.01
19063,100.64,32.04
19064,100.64,32.04
19065,290.19,6.59
19066,290.19,6.59
19067,99.87,12.07
19068,99.87,12.07
19069,100.10,15.73
19070,100.10,15.73
19071,233.02,25.77
19072,233.02,25.77
19073,798.65,25.77
19074,798.65,25.77
19075,796.21,25.77
19076,796.21,25.77
19077,796.09,25.77
19078,796.09,25.77
19079,795.95,25.77
19080,795.95,25.77
19081,796.09,25.77
19082,796.09,25.77
19083,796.52,25.77
19084,796.52,25.77
19085,797.12,25.77
19086,797.12,25.77
19087,794.55,25.77
19088,794.55,25.77
19089,770.03,25.77
19090,770.03,25.77
19091,146.35,33.91
19092,146.35,33.91
19093,99.97,33.92
19094,99.97,33.92
19095,100.15,16.73
19096,100.15,16.73
19097,100.07,20.43
19098,100.07,20.43
19099,100.07,20.43
19100,121.51,29.85
19101,121.51,29.85
19102,798.86,29.85
19103,798.86,29.85
19104,795.88,29.85
19105,795.88,29.85
19106,796.70,29.85
19107,796.70,29.85
19108,797.49,29.85
19109,797.49,29.85
19110,795.30,29.85
19111,795.30,29.85
19112,796.29,29.85
19113,796.29,29.85
19114,796.06,29.85
19115,796.06,29.85
19116,215.98,36.63
19117,215.98,36.63
19118,126.30,1.50
19119,126.30,1.50
19120,154.91,9.57
19121,154.91,9.57
19122,100.25,13.31
19123,100.25,13.31
19124,209.57,22.68
19125,209.57,22.68
19126,797.28,22.68
19127,797.28,22.68
19128,797.66,22.68
19129,797.66,22.68
19130,794.81,22.68
19131,794.81,22.68
19132,796.03,22.68
19133,796.03,22.68
19134,797.07,22.68
19135,797.07,22.68
19136,795.52,22.68
19137,795.52,22.68
19138,797.88,22.68
19139,797.88,22.68
19140,574.92,29.78
19141,574.92,29.78
19142,100.19,29.80
19143,100.19,29.80
19144,100.33,20.20
19145,100.33,20.20
19146,99.69,18.84
19147,99.69,18.84
19148,100.70,22.48
19149,100.70,22.48
19150,232.24,32.36
19151,232.24,32.36
19152,797.64,32.36
19153,797.64,32.36
19154,797.03,32.36
19155,797.03,32.36
19156,797.03,32.36
19157,794.74,32.36
19158,794.74,32.36
19159,797.16,32.36
19160,797.16,32.36
19161,793.30,32.36
19162,793.30,32.36
19163,798.63,32.36
19164,798.63,32.36
19165,797.52,32.36
19166,797.52,32.36
19167,793.23,32.36
19168,793.23,32.36
19169,560.12,40.32
19170,560.12,40.32
19171,100.25,40.34
19172,100.25,40.34
19173,204.80,1.58
19174,204.80,1.58
19175,128.48,8.82
19176,128.48,8.82
19177,100.03,12.72
19178,100.03,12.72
19179,652.96,18.44
19180,652.96,18.44
19181,797.48,18.44
19182,797.48,18.44
19183,795.88,18.44
19184,795.88,18.44
19185,795.84,18.44
19186,795.84,18.44
19187,793.98,18.44
19188,793.98,18.44
19189,795.27,18.44
19190,795.27,18.44
19191,193.94,24.15
19192,193.94,24.15
19193,100.20,15.70
19194,100.20,15.70
19195,100.25,17.41
19196,100.25,17.41
19197,99.98,20.99
19198,99.98,20.99
19199,99.96,24.57
19200,99.96,24.57
19201,513.20,33.65
19202,513.20,33.65
19203,795.97,33.65
19204,795.97,33.65
19205,797.65,33.65
19206,797.65,33.65
19207,795.08,33.65
19208,795.08,33.65
19209,793.71,33.65
19210,793.71,33.65
19211,797.33,33.65
19212,797.33,33.65
19213,797.33,33.65
19214,797.15,33.65
19215,797.15,33.65
19216,792.00,33.65
19217,792.00,33.65
19218,795.30,33.65
19219,795.30,33.65
19220,798.20,33.65
19221,798.20,33.65
19222,669.47,42.47
19223,669.47,42.47
19224,100.33,42.50
19225,100.33,42.50
19226,100.06,42.53
19227,100.06,42.53
19228,385.85,3.43
19229,385.85,3.43
19230,100.36,8.97
19231,100.36,8.97
19232,347.15,15.37
19233,347.15,15.37
19234,797.22,15.37
19235,797.22,15.37
19236,795.98,15.37
19237,795.98,15.37
19238,795.51,15.37
19239,795.51,15.37
19240,573.67,19.82
19241,573.67,19.82
19242,100.12,13.27
19243,100.12,13.27
19244,100.08,16.54
19245,100.08,16.54
19246,100.09,20.08
19247,100.09,20.08
19248,100.56,23.64
19249,100.56,23.64
19250,343.13,34.09
19251,343.13,34.09
19252,794.79,34.09
19253,794.79,34.09
19254,798.56,34.09
19255,798.56,34.09
19256,794.27,34.09
19257,794.27,34.09
19258,796.76,34.09
19259,796.76,34.09
19260,797.87,34.09
19261,797.87,34.09
19262,796.92,34.09
19263,796.92,34.09
19264,798.34,34.09
19265,798.34,34.09
19266,796.20,34.09
19267,796.20,34.09
19268,795.18,34.09
19269,795.18,34.09
19270,800.06,34.09
19271,800.06,34.09
19272,800.06,34.09
19273,672.87,34.84
19274,672.87,34.84
19275,100.37,43.52
19276,100.37,43.52
19277,100.00,43.53
19278,100.00,43.53
19279,100.19,14.34
19280,100.19,14.34
19281,751.25,15.37
19282,751.25,15.37
19283,158.14,7.31
19284,158.14,7.31
19285,452.72,11.91
19286,452.72,11.91
19287,796.95,11.91
19288,796.95,11.91
19289,734.51,14.90
19290,734.51,14.90
19291,100.24,11.88
19292,100.24,11.88
19293,100.16,15.72
19294,100.16,15.72
19295,100.03,19.26
19296,100.03,19.26
19297,100.17,22.81
19298,100.17,22.81
19299,392.78,33.23
19300,392.78,33.23
19301,795.79,33.23
19302,795.79,33.23
19303,797.28,33.23
19304,797.28,33.23
19305,798.56,33.23
19306,798.56,33.23
19307,796.16,33.23
19308,796.16,33.23
19309,796.23,33.23
19310,796.23,33.23
19311,793.41,33.23
19312,793.41,33.23
19313,798.58,33.23
19314,798.58,33.23
19315,794.22,33.23
19316,794.22,33.23
19317,797.28,33.23
19318,797.28,33.23
19319,797.86,33.23
19320,797.86,33.23
19321,798.97,33.23
19322,798.97,33.23
19323,316.93,42.84
19324,316.93,42.84
19325,100.22,42.85
19326,100.22,42.85
19327,100.22,42.85
19328,100.04,21.25
19329,100.04,21.25
19330,125.97,19.06
19331,125.97,19.06
19332,794.36,19.06
19333,794.36,19.06
19334,701.54,21.74
19335,701.54,21.74
19336,100.55,7.34
19337,100.55,7.34
19338,680.23,9.60
19339,680.23,9.60
19340,415.72,6.58
19341,415.72,6.58
19342,100.39,13.58
19343,100.39,13.58
19344,100.08,17.09
19345,100.08,17.09
19346,100.09,20.66
19347,100.09,20.66
19348,195.08,32.07
19349,195.08,32.07
19350,793.27,32.07
19351,793.27,32.07
19352,799.29,32.07
19353,799.29,32.07
19354,795.87,32.07
19355,795.87,32.07
19356,798.47,32.07
19357,798.47,32.07
19358,792.16,32.07
19359,792.16,32.07
19360,800.73,32.07
19361,800.73,32.07
19362,794.11,32.07
19363,794.11,32.07
19364,798.98,32.07
19365,798.98,32.07
19366,793.46,32.07
19367,793.46,32.07
19368,792.30,32.07
19369,792.30,32.07
19370,792.30,32.07
19371,798.40,32.07
19372,798.40,32.07
19373,212.45,41.68
19374,212.45,41.68
19375,99.70,41.70
19376,99.70,41.70
19377,100.39,23.75
19378,100.39,23.75
19379,100.30,18.57
19380,100.30,18.57
19381,635.56,22.78
19382,635.56,22.78
19383,798.02,22.78
19384,798.02,22.78
19385,793.02,22.78
19386,793.02,22.78
19387,598.39,26.72
19388,598.39,26.72
19389,132.36,8.03
19390,132.36,8.03
19391,451.24,6.30
19392,451.24,6.30
19393,100.22,12.83
19394,100.22,12.83
19395,100.40,16.39
19396,100.40,16.39
19397,100.11,19.99
19398,100.11,19.99
19399,498.62,29.42
19400,498.62,29.42
19401,796.11,29.42
19402,796.11,29.42
19403,796.67,29.42
19404,796.67,29.42
19405,796.85,29.42
19406,796.85,29.42
19407,797.84,29.42
19408,797.84,29.42
19409,794.17,29.42
19410,794.17,29.42
19411,797.64,29.42
19412,797.64,29.42
19413,796.67,29.42
19414,796.67,29.42
19415,799.29,29.42
19416,799.29,29.42
19417,792.90,29.42
19418,792.90,29.42
19419,793.58,29.42
19420,793.58,29.42
19421,413.37,38.47
19422,413.37,38.47
19423,100.15,38.48
19424,100.15,38.48
19425,100.19,36.50
19426,100.19,36.50
19427,99.81,17.30
19428,99.81,17.30
19429,99.81,17.30
19430,100.13,22.63
19431,100.13,22.63
19432,703.84,26.19
19433,703.84,26.19
19434,797.51,26.19
19435,797.51,26.19
19436,794.15,26.19
19437,794.15,26.19
19438,797.77,26.19
19439,797.77,26.19
19440,792.15,26.19
19441,792.15,26.19
19442,205.93,31.46
19443,205.93,31.46
19444,221.69,4.47
19445,221.69,4.47
19446,100.24,11.47
19447,100.24,11.47
19448,100.23,15.12
19449,100.23,15.12
19450,100.42,24.26
19451,100.42,24.26
19452,739.19,26.30
19453,739.19,26.30
19454,795.54,26.30
19455,795.54,26.30
19456,793.54,26.30
19457,793.54,26.30
19458,795.86,26.30
19459,795.86,26.30
19460,797.01,26.30
19461,797.01,26.30
19462,797.43,26.30
19463,797.43,26.30
19464,799.17,26.30
19465,799.17,26.30
19466,790.09,26.30
19467,790.09,26.30
19468,796.30,26.30
19469,796.30,26.30
19470,636.44,33.55
19471,636.44,33.55
19472,100.65,34.62
19473,100.65,34.62
19474,99.98,21.27
19475,99.98,21.27
19476,100.24,17.59
19477,100.24,17.59
19478,99.81,21.41
19479,99.81,21.41
19480,355.59,29.55
19481,355.59,29.55
19482,795.40,29.55
19483,795.40,29.55
19484,794.28,29.55
19485,794.28,29.55
19486,797.00,29.55
19487,797.00,29.55
19488,797.00,29.55
19489,794.97,29.55
19490,794.97,29.55
19491,793.29,29.55
19492,793.29,29.55
19493,796.36,29.55
19494,796.36,29.55
19495,552.69,36.17
19496,552.69,36.17
19497,100.07,36.18
19498,100.07,36.18
19499,215.10,6.70
19500,215.10,6.70
19501,100.62,11.48
19502,100.62,11.48
19503,100.07,15.21
19504,100.07,15.21
19505,554.14,22.68
19506,554.14,22.68
19507,795.24,22.68
19508,795.24,22.68
19509,792.66,22.68
19510,792.66,22.68
19511,799.72,22.68
19512,799.72,22.68
19513,796.64,22.68
19514,796.64,22.68
19515,788.60,22.68
19516,788.60,22.68
19517,796.01,22.68
19518,796.01,22.68
19519,796.04,22.68
19520,796.04,22.68
19521,407.36,29.78
19522,407.36,29.78
19523,99.80,29.80
19524,99.80,29.80
19525,100.29,21.18
19526,100.29,21.18
19527,100.11,19.12
19528,100.11,19.12
19529,100.31,22.79
19530,100.31,22.79
19531,367.43,31.84
19532,367.43,31.84
19533,794.72,31.84
19534,794.72,31.84
19535,796.29,31.84
19536,796.29,31.84
19537,797.82,31.84
19538,797.82,31.84
19539,798.28,31.84
19540,798.28,31.84
19541,794.65,31.84
19542,794.65,31.84
19543,796.22,31.84
19544,796.22,31.84
19545,794.07,31.84
19546,794.07,31.84
19547,794.07,31.84
19548,795.60,31.84
19549,795.60,31.84
19550,690.44,31.84
19551,690.44,31.84
19552,126.84,39.63
19553,126.84,39.63
